email,milestone,start date-time,submit date-time
carolyn.lamontez@gmail.com,problem1,Dec-09-2018 2:19:23 pm EST,Dec-10-2018 6:29:07 pm EST
elizabeth.shaiden@pwc.com,problem1,Dec-11-2018 4:03:40 am EST,Dec-11-2018 7:32:31 am EST
matthew.taw@gmail.com,problem1,Dec-10-2018 4:04:02 am EST,Dec-10-2018 6:14:55 am EST
brian.tylicia@gmail.com,problem1,Dec-08-2018 8:26:36 am EST,Dec-08-2018 11:04:08 am EST
mae.renzie@aol.com,problem1,Dec-07-2018 9:07:38 pm EST,Dec-07-2018 11:40:23 pm EST
james.amiee@gmail.com,problem1,Dec-08-2018 11:25:10 am EST,Dec-08-2018 2:43:33 pm EST
kelly.barrick@gmail.com,problem1,Dec-10-2018 12:35:09 pm EST,Dec-12-2018 12:11:18 am EST
joan.christineanne@gmail.com,problem1,Dec-08-2018 10:01:00 am EST,Dec-08-2018 11:10:06 am EST
bonnie.dreylan@gatech.edu,problem1,Dec-10-2018 10:00:09 am EST,Dec-10-2018 4:46:16 pm EST
lillyanna.dester@poczta.onet.pl,problem1,Dec-08-2018 10:05:05 pm EST,Dec-08-2018 11:26:38 pm EST
jacob.ozkar@gmail.com,problem1,Dec-08-2018 3:23:51 pm EST,Dec-08-2018 9:24:43 pm EST
mark.allysia@gmail.com,problem1,Dec-08-2018 9:28:26 pm EST,Dec-09-2018 2:53:15 pm EST
marianne.terianna@gmail.com,problem1,Dec-08-2018 8:21:30 am EST,Dec-08-2018 2:16:14 pm EST
marie.mehrish@gmail.com,problem1,Dec-08-2018 10:56:13 am EST,Dec-08-2018 3:21:41 pm EST
charles.tocha@gmail.com,problem1,Dec-10-2018 5:03:32 pm EST,Dec-12-2018 3:26:55 am EST
michael.kavayah@gatech.edu,problem1,Dec-07-2018 10:29:29 pm EST,Dec-07-2018 11:47:25 pm EST
jonathan.nilsa@gmail.com,problem1,Dec-09-2018 7:25:23 pm EST,Dec-10-2018 12:49:56 am EST
russell.dick@gmail.com,problem1,Dec-09-2018 12:00:56 pm EST,Dec-10-2018 11:32:02 am EST
monica.ahron@gmail.com,problem1,Dec-08-2018 1:59:03 pm EST,Dec-08-2018 6:50:57 pm EST
martha.chineme@gmail.com,problem1,Dec-09-2018 10:56:39 pm EST,Dec-10-2018 7:11:03 pm EST
christopher.josericardo@gmail.com,problem1,Dec-08-2018 1:33:36 pm EST,Dec-09-2018 6:08:31 pm EST
melissa.sherral@gmail.com,problem1,Dec-08-2018 7:47:20 am EST,Dec-08-2018 1:05:54 pm EST
kristopher.erandi@gmail.com,problem1,Dec-08-2018 12:27:33 pm EST,Dec-08-2018 5:02:02 pm EST
susan.jannick@gmail.com,problem1,Dec-08-2018 11:31:14 am EST,Dec-08-2018 1:37:49 pm EST
lukas.marcquise@gmail.com,problem1,Dec-08-2018 6:35:36 am EST,Dec-08-2018 9:37:07 am EST
david.caswell@duke.edu,problem1,Dec-10-2018 8:47:13 am EST,Dec-11-2018 6:21:26 pm EST
daniel.niemah@gmail.com,problem1,Dec-10-2018 12:02:37 pm EST,Dec-11-2018 8:31:09 am EST
virginia.marqell@gmail.com,problem1,Dec-07-2018 7:53:24 pm EST,Dec-08-2018 11:39:49 am EST
michael.latrish@selu.edu,problem1,Dec-09-2018 6:44:47 pm EST,Dec-09-2018 10:24:25 pm EST
michael.meleyah@gmail.com,problem1,Dec-08-2018 7:40:59 pm EST,Dec-09-2018 2:26:28 am EST
kinley.milaysia@gmail.com,problem1,Dec-08-2018 10:18:58 am EST,Dec-08-2018 11:06:06 am EST
savanna.equasha@gatech.edu,problem1,Dec-09-2018 7:18:38 am EST,Dec-09-2018 11:14:58 am EST
jose.lakeeshia@rocketmail.com,problem1,Dec-07-2018 12:38:39 pm EST,Dec-07-2018 1:47:53 pm EST
william.piers@gmail.com,problem1,Dec-08-2018 6:50:41 pm EST,Dec-08-2018 8:46:49 pm EST
eli.sascha@yahoo.com,problem1,Dec-10-2018 7:49:04 am EST,Dec-10-2018 12:34:37 pm EST
milagros.victorialynn@gmail.com,problem1,Dec-10-2018 7:36:57 pm EST,Dec-10-2018 11:40:49 pm EST
jaime.maasai@gmail.com,problem1,Dec-09-2018 12:50:07 pm EST,Dec-09-2018 4:40:57 pm EST
tina.davontaye@gmail.com,problem1,Dec-10-2018 9:02:51 am EST,Dec-11-2018 10:41:55 am EST
arthur.donnaven@rabobank.nl,problem1,Dec-08-2018 8:56:12 am EST,Dec-08-2018 10:00:48 pm EST
sophie.merika@gmail.com,problem1,Dec-09-2018 5:41:35 pm EST,Dec-09-2018 9:47:45 pm EST
chad.darnella@gmail.com,problem1,Dec-09-2018 10:13:30 pm EST,Dec-10-2018 1:02:31 am EST
allie.jatziry@gmail.com,problem1,Dec-07-2018 11:01:45 pm EST,Dec-08-2018 12:25:32 am EST
adelina.roxene@gmail.com,problem1,Dec-09-2018 2:19:56 pm EST,Dec-09-2018 9:27:59 pm EST
ryann.satsuko@gmail.com,problem1,Dec-10-2018 11:54:36 am EST,Dec-10-2018 3:01:29 pm EST
peter.branwyn@gmail.com,problem1,Dec-10-2018 7:08:26 pm EST,Dec-11-2018 10:54:44 am EST
elizabeth.eizabella@gatech.edu,problem1,Dec-10-2018 7:49:49 pm EST,Dec-10-2018 9:33:41 pm EST
ora.ahnjayla@gatech.edu,problem1,Dec-08-2018 4:41:22 pm EST,Dec-08-2018 8:32:26 pm EST
mason.haskell@gatech.edu,problem1,Dec-09-2018 1:12:12 pm EST,Dec-10-2018 3:50:52 am EST
melanie.devantre@gmail.com,problem1,Dec-10-2018 2:35:28 pm EST,Dec-10-2018 3:58:34 pm EST
thomas.dyanni@gmail.com,problem1,Dec-07-2018 3:54:52 pm EST,Dec-07-2018 6:56:37 pm EST
jackie.barrion@live.de,problem1,Dec-09-2018 8:42:01 am EST,Dec-09-2018 10:11:12 am EST
robert.berita@gatech.edu,problem1,Dec-10-2018 4:27:29 pm EST,Dec-11-2018 1:17:58 am EST
luis.jonn@gmail.com,problem1,Dec-07-2018 8:05:42 pm EST,Dec-08-2018 8:45:31 pm EST
shannon.khalanii@gatech.edu,problem1,Dec-08-2018 7:43:50 pm EST,Dec-09-2018 1:41:02 am EST
scarlett.abyssinia@gatech.edu,problem1,Dec-08-2018 2:19:35 pm EST,Dec-08-2018 4:27:51 pm EST
gracie.keshav@gmail.com,problem1,Dec-10-2018 1:43:35 pm EST,Dec-10-2018 8:24:44 pm EST
bobby.dezya@gmail.com,problem1,Dec-08-2018 8:55:49 am EST,Dec-08-2018 5:08:10 pm EST
john.ladia@mycit.ie,problem1,Dec-06-2018 11:32:49 am EST,Dec-06-2018 12:49:50 pm EST
jeffrey.raoof@gmail.com,problem1,Dec-07-2018 10:48:56 pm EST,Dec-07-2018 10:59:43 pm EST
joseph.neethu@gmail.com,problem1,Dec-09-2018 11:20:50 am EST,Dec-10-2018 12:35:36 pm EST
barbara.hatsumi@gmail.com,problem1,Dec-08-2018 11:09:54 am EST,Dec-08-2018 4:07:52 pm EST
alexis.shondrea@gatech.edu,problem1,Dec-09-2018 8:17:40 am EST,Dec-09-2018 7:43:49 pm EST
lester.yesmi@gatech.edu,problem1,Dec-08-2018 10:27:16 pm EST,Dec-08-2018 11:06:15 pm EST
madeline.soila@gatech.edu,problem1,Dec-08-2018 8:17:52 am EST,Dec-08-2018 12:26:49 pm EST
jamilah.marcellyn@yahoo.com,problem1,Dec-08-2018 11:35:27 am EST,Dec-08-2018 4:18:41 pm EST
gale.syler@gmail.com,problem1,Dec-09-2018 9:20:36 pm EST,Dec-10-2018 7:37:32 am EST
jenifer.juwuan@gmail.com,problem1,Dec-08-2018 2:10:52 pm EST,Dec-09-2018 10:50:00 am EST
christopher.jullianne@gatech.edu,problem1,Dec-10-2018 1:23:51 pm EST,Dec-11-2018 10:37:13 am EST
dashay.lanier@gmail.com,problem1,Dec-08-2018 6:59:59 am EST,Dec-08-2018 5:03:43 pm EST
john.ruther@gmail.com,problem1,Dec-09-2018 9:56:44 am EST,Dec-09-2018 3:10:57 pm EST
david.brandia@gmail.com,problem1,Dec-07-2018 9:31:14 pm EST,Dec-08-2018 8:03:16 am EST
nancy.roslin@gmail.com,problem1,Dec-10-2018 2:18:08 pm EST,Dec-10-2018 7:51:49 pm EST
cathy.abdula@gmail.com,problem1,Dec-07-2018 8:59:58 pm EST,Dec-08-2018 9:46:24 pm EST
laura.tyzier@hungperfect.com,problem1,Dec-07-2018 9:40:43 pm EST,Dec-08-2018 1:49:30 am EST
bryce.daziah@gmail.com,problem1,Dec-07-2018 12:52:59 pm EST,Dec-07-2018 5:29:12 pm EST
molly.makensey@gmail.com,problem1,Dec-08-2018 2:58:08 pm EST,Dec-08-2018 7:32:00 pm EST
james.makaleb@gmail.com,problem1,Dec-06-2018 10:06:39 am EST,Dec-06-2018 12:19:09 pm EST
raina.sheehan@gmail.com,problem1,Dec-10-2018 3:46:33 pm EST,Dec-11-2018 1:14:17 am EST
jenna.shaunah@gmail.com,problem1,Dec-07-2018 10:13:00 pm EST,Dec-08-2018 12:52:52 am EST
hobart.malala@gmail.com,problem1,Dec-11-2018 2:26:06 am EST,Dec-11-2018 2:31:06 pm EST
cecelia.lasondra@gmail.com,problem1,Dec-08-2018 4:59:06 pm EST,Dec-09-2018 8:22:06 pm EST
joyce.adeel@gmail.com,problem1,Dec-07-2018 5:58:07 pm EST,Dec-07-2018 8:11:04 pm EST
margaret.tim@protonmail.com,problem1,Dec-08-2018 11:26:22 am EST,Dec-08-2018 3:55:31 pm EST
barbara.dewarren@gmail.com,problem1,Dec-08-2018 1:30:14 pm EST,Dec-09-2018 4:29:07 pm EST
patt.dolora@gmail.com,problem1,Dec-10-2018 6:58:58 pm EST,Dec-10-2018 9:55:16 pm EST
daniel.cuauhtli@gmail.com,problem1,Dec-08-2018 1:10:11 pm EST,Dec-09-2018 11:34:52 am EST
scott.tyreka@gatech.edu,problem1,Dec-09-2018 6:51:34 pm EST,Dec-10-2018 11:33:33 pm EST
sean.maizley@gmail.com,problem1,Dec-07-2018 4:31:14 pm EST,Dec-08-2018 3:14:21 am EST
dejon.lyrae@gmail.com,problem1,Dec-07-2018 10:38:13 pm EST,Dec-08-2018 1:47:43 am EST
delores.christipher@gmail.com,problem1,Dec-08-2018 11:21:10 am EST,Dec-09-2018 2:33:25 am EST
leigh.nadiyah@gatech.edu,problem1,Dec-07-2018 5:04:51 pm EST,Dec-08-2018 8:07:45 am EST
jeri.robynn@gmail.com,problem1,Dec-08-2018 6:22:20 pm EST,Dec-09-2018 4:54:26 pm EST
ellie.jodean@gmail.com,problem1,Dec-08-2018 11:30:15 am EST,Dec-09-2018 9:41:43 pm EST
jason.jadian@gmail.com,problem1,Dec-08-2018 9:38:28 am EST,Dec-08-2018 7:23:46 pm EST
elizabeth.veton@gmail.com,problem1,Dec-09-2018 9:54:43 pm EST,Dec-10-2018 1:14:05 am EST
james.miina@gmail.com,problem1,Dec-08-2018 9:00:07 am EST,Dec-08-2018 3:14:47 pm EST
helana.khalyn@gmail.com,problem1,Dec-10-2018 4:13:09 pm EST,Dec-10-2018 5:06:18 pm EST
audra.kayleh@gmail.com,problem1,Dec-08-2018 12:29:05 pm EST,Dec-08-2018 6:27:19 pm EST
deborah.quinneshia@gmail.com,problem1,Dec-08-2018 10:48:04 pm EST,Dec-09-2018 2:01:03 am EST
nicki.jovianne@gatech.edu,problem1,Dec-08-2018 8:08:34 pm EST,Dec-09-2018 1:51:15 pm EST
lisa.demerion@gmail.com,problem1,Dec-08-2018 11:12:04 am EST,Dec-09-2018 3:51:24 pm EST
chanel.hooria@hotmail.com,problem1,Dec-09-2018 12:57:14 pm EST,Dec-09-2018 4:51:40 pm EST
kathleen.lonn@outlook.com,problem1,Dec-09-2018 12:48:40 pm EST,Dec-10-2018 12:42:48 am EST
samuel.anoria@gmail.com,problem1,Dec-08-2018 12:56:59 pm EST,Dec-09-2018 12:30:58 pm EST
ruth.ayaa@gmail.com,problem1,Dec-07-2018 9:00:55 pm EST,Dec-07-2018 9:37:05 pm EST
shakyla.freta@gmail.com,problem1,Dec-08-2018 11:00:15 am EST,Dec-09-2018 12:55:50 pm EST
sue.ikira@gmail.com,problem1,Dec-09-2018 4:58:59 pm EST,Dec-11-2018 12:45:27 am EST
amaya.krew@gmail.com,problem1,Dec-10-2018 9:23:40 am EST,Dec-10-2018 3:25:46 pm EST
sharon.syniya@gmail.com,problem1,Dec-06-2018 11:03:20 am EST,Dec-06-2018 11:26:57 am EST
lori.soren@gmail.com,problem1,Dec-10-2018 4:53:53 pm EST,Dec-10-2018 9:11:04 pm EST
eric.xiah@icloud.com,problem1,Dec-09-2018 7:00:57 pm EST,Dec-10-2018 10:21:42 pm EST
robert.sebern@gmail.com,problem1,Dec-08-2018 1:16:53 pm EST,Dec-09-2018 8:39:03 pm EST
laura.madelena@gatech.edu,problem1,Dec-10-2018 9:29:55 pm EST,Dec-11-2018 12:28:39 pm EST
lillian.pragna@gatech.edu,problem1,Dec-07-2018 9:38:57 am EST,Dec-07-2018 11:04:47 am EST
jacolyn.deborahh@live.de,problem1,Dec-08-2018 11:08:02 am EST,Dec-08-2018 12:44:24 pm EST
joseph.sherburne@gmail.com,problem1,Dec-06-2018 8:07:13 am EST,Dec-06-2018 6:40:00 pm EST
sampson.seine@gatech.edu,problem1,Dec-08-2018 10:45:28 am EST,Dec-08-2018 2:43:21 pm EST
florence.jenessa@gmail.com,problem1,Dec-08-2018 8:09:35 am EST,Dec-08-2018 10:48:36 am EST
john.terasa@gatech.edu,problem1,Dec-08-2018 2:46:16 pm EST,Dec-09-2018 8:07:11 pm EST
delaney.dshon@gmail.com,problem1,Dec-09-2018 7:23:20 am EST,Dec-09-2018 11:18:52 am EST
nancy.lebrandon@gmail.com,problem1,Dec-08-2018 9:55:30 am EST,Dec-08-2018 2:36:39 pm EST
jasmin.marjona@gmail.com,problem1,Dec-06-2018 11:10:31 am EST,Dec-06-2018 12:25:34 pm EST
inez.michol@gatech.edu,problem1,Dec-08-2018 1:00:46 pm EST,Dec-08-2018 3:05:29 pm EST
arthur.skii@gatech.edu,problem1,Dec-10-2018 11:34:40 am EST,Dec-11-2018 12:06:20 pm EST
delores.idele@gmail.com,problem1,Dec-08-2018 9:11:26 am EST,Dec-09-2018 10:43:35 am EST
dana.branch@gmail.com,problem1,Dec-09-2018 11:23:40 am EST,Dec-09-2018 7:19:38 pm EST
gael.iduma@hotmail.com,problem1,Dec-09-2018 10:55:46 pm EST,Dec-11-2018 1:21:08 am EST
crystal.antwann@gmail.com,problem1,Dec-09-2018 9:59:08 pm EST,Dec-10-2018 11:42:45 am EST
karen.tanji@gatech.edu,problem1,Dec-08-2018 10:21:38 am EST,Dec-08-2018 6:25:05 pm EST
mary.wesner@gatech.edu,problem1,Dec-07-2018 1:30:24 pm EST,Dec-08-2018 12:43:33 am EST
kathy.tavaughn@gmail.com,problem1,Dec-07-2018 6:35:23 pm EST,Dec-07-2018 6:52:41 pm EST
james.marcisha@gatech.edu,problem1,Dec-10-2018 10:09:25 am EST,Dec-10-2018 4:06:42 pm EST
brianna.jenysis@gatech.edu,problem1,Dec-08-2018 12:34:12 pm EST,Dec-08-2018 3:48:45 pm EST
robert.aveah@web.de,problem1,Dec-08-2018 10:55:15 am EST,Dec-08-2018 2:31:45 pm EST
michael.pansy@gmail.com,problem1,Dec-10-2018 9:13:43 pm EST,Dec-12-2018 6:16:43 am EST
angelo.shakwan@gatech.edu,problem1,Dec-08-2018 1:28:11 pm EST,Dec-09-2018 12:51:14 am EST
dana.madisonrose@yahoo.fr,problem1,Dec-08-2018 1:08:01 pm EST,Dec-08-2018 4:37:21 pm EST
braylon.tecia@livemail.tw,problem1,Dec-09-2018 11:08:09 am EST,Dec-09-2018 6:19:46 pm EST
susan.tedrina@gatech.edu,problem1,Dec-08-2018 9:32:40 am EST,Dec-09-2018 10:43:15 am EST
michael.volvi@gatech.edu,problem1,Dec-07-2018 11:50:23 am EST,Dec-07-2018 11:27:32 am EST
patricia.breely@gmail.com,problem1,Dec-09-2018 12:21:52 am EST,Dec-09-2018 3:54:58 am EST
mary.lunalee@gmail.com,problem1,Dec-09-2018 6:35:38 pm EST,Dec-11-2018 1:29:57 am EST
rashad.datra@gmail.com,problem1,Dec-08-2018 5:40:05 pm EST,Dec-08-2018 7:18:55 pm EST
charlene.cherree@gatech.edu,problem1,Dec-07-2018 1:02:00 pm EST,Dec-07-2018 8:52:20 pm EST
robert.burnest@gmail.com,problem1,Dec-09-2018 11:38:58 am EST,Dec-09-2018 12:57:22 pm EST
lucy.anouk@gmail.com,problem1,Dec-10-2018 6:49:39 am EST,Dec-10-2018 9:16:35 am EST
boston.shyera@gmail.com,problem1,Dec-07-2018 11:18:36 am EST,Dec-07-2018 12:19:04 pm EST
clarence.wyhatt@gatech.edu,problem1,Dec-08-2018 11:35:48 am EST,Dec-08-2018 1:16:40 pm EST
jessie.armetta@gatech.edu,problem1,Dec-08-2018 10:02:39 am EST,Dec-08-2018 10:58:23 am EST
anquette.zeshaun@gmail.com,problem1,Dec-11-2018 3:47:32 pm EST,Dec-11-2018 7:41:40 pm EST
olga.shane@gatech.edu,problem1,Dec-08-2018 11:58:08 am EST,Dec-08-2018 6:25:42 pm EST
antonia.ellymae@gatech.edu,problem1,Dec-11-2018 12:06:03 am EST,Dec-11-2018 5:17:41 pm EST
nikki.lysander@gmail.com,problem1,Dec-07-2018 12:44:16 pm EST,Dec-07-2018 3:45:40 pm EST
charles.purdy@hotmail.com,problem1,Dec-09-2018 1:18:56 pm EST,Dec-10-2018 3:25:37 am EST
jude.ahsir@gatech.edu,problem1,Dec-08-2018 9:34:00 am EST,Dec-08-2018 1:31:05 pm EST
marco.avry@gmail.com,problem1,Dec-08-2018 1:02:37 pm EST,Dec-08-2018 4:15:09 pm EST
jesus.monserrath@gmail.com,problem1,Dec-08-2018 12:42:35 pm EST,Dec-08-2018 6:21:54 pm EST
sandra.rethia@gmail.com,problem1,Dec-09-2018 5:24:42 pm EST,Dec-10-2018 12:54:42 am EST
david.zackaree@gmail.com,problem1,Dec-08-2018 10:38:23 am EST,Dec-08-2018 11:38:50 am EST
alexis.lareesa@gatech.edu,problem1,Dec-09-2018 8:34:08 pm EST,Dec-09-2018 10:25:47 pm EST
randy.vincente@me.com,problem1,Dec-06-2018 10:41:52 am EST,Dec-06-2018 5:38:25 pm EST
brian.moni@gmail.com,problem1,Dec-09-2018 8:10:38 am EST,Dec-09-2018 9:28:30 pm EST
richard.chontell@gmail.com,problem1,Dec-06-2018 10:05:28 pm EST,Dec-06-2018 8:54:47 pm EST
stacy.loneta@gmail.com,problem1,Dec-10-2018 1:02:16 pm EST,Dec-10-2018 3:46:30 pm EST
sierra.kyrsha@gatech.edu,problem1,Dec-09-2018 1:56:06 pm EST,Dec-09-2018 6:48:34 pm EST
elijah.lareta@gatech.edu,problem1,Dec-07-2018 7:47:35 am EST,Dec-07-2018 5:59:38 am EST
anna.waldron@gatech.edu,problem1,Dec-10-2018 9:12:49 pm EST,Dec-11-2018 9:17:16 pm EST
john.jogina@gmail.com,problem1,Dec-09-2018 5:07:04 pm EST,Dec-09-2018 5:57:16 pm EST
mark.trayvond@gatech.edu,problem1,Dec-06-2018 10:46:35 am EST,Dec-06-2018 1:37:35 pm EST
david.luchia@gmail.com,problem1,Dec-08-2018 1:12:17 pm EST,Dec-08-2018 5:13:58 pm EST
annie.jaethan@mail.ru,problem1,Dec-10-2018 12:47:04 pm EST,Dec-10-2018 2:19:32 pm EST
john.mckoy@nu.edu.kz,problem1,Dec-10-2018 3:02:55 pm EST,Dec-10-2018 11:34:38 pm EST
gabrielle.javierjr@hotmail.com,problem1,Dec-08-2018 12:14:58 pm EST,Dec-08-2018 3:51:13 pm EST
mary.ceniyah@brunswickschool.org,problem1,Dec-07-2018 5:23:10 pm EST,Dec-09-2018 4:40:32 am EST
iwao.jency@gmail.com,problem1,Dec-07-2018 7:15:01 pm EST,Dec-07-2018 8:04:31 pm EST
jennifer.menashe@iiitdm.ac.in,problem1,Dec-07-2018 4:08:14 pm EST,Dec-08-2018 7:41:06 pm EST
susan.analissa@enactdevelopment.com,problem1,Dec-07-2018 11:13:16 am EST,Dec-07-2018 10:23:51 am EST
nancy.saba@yahoo.com,problem1,Dec-10-2018 5:19:52 pm EST,Dec-10-2018 10:35:40 pm EST
jarrod.onas@gatech.edu,problem1,Dec-08-2018 10:16:54 am EST,Dec-09-2018 12:53:34 am EST
gary.lamiek@gmail.com,problem1,Dec-07-2018 9:59:40 am EST,Dec-07-2018 2:04:32 pm EST
geraldine.kingsolomon@gatech.edu,problem1,Dec-08-2018 6:16:28 am EST,Dec-08-2018 6:33:58 pm EST
nathan.raylean@hotmail.com,problem1,Dec-08-2018 1:21:22 pm EST,Dec-08-2018 4:17:41 pm EST
barbara.shaniki@gmail.com,problem1,Dec-10-2018 6:47:40 pm EST,Dec-10-2018 11:50:36 pm EST
christian.anum@gmail.com,problem1,Dec-10-2018 12:04:36 am EST,Dec-10-2018 11:28:29 pm EST
wm.charrisse@gatech.edu,problem1,Dec-10-2018 2:54:04 pm EST,Dec-10-2018 4:36:49 pm EST
william.artricia@vcu.edu,problem1,Dec-08-2018 7:31:54 am EST,Dec-08-2018 11:18:48 am EST
adena.talaiya@qq.com,problem1,Dec-09-2018 8:40:28 am EST,Dec-09-2018 12:17:07 pm EST
lowell.tylek@gatech.edu,problem1,Dec-08-2018 7:06:12 am EST,Dec-08-2018 8:20:14 am EST
sherree.jamesena@hotmail.com,problem1,Dec-08-2018 1:14:24 pm EST,Dec-08-2018 2:11:15 pm EST
angela.sone@gatech.edu,problem1,Dec-10-2018 5:27:35 pm EST,Dec-10-2018 10:18:02 pm EST
mary.daje@gmail.com,problem1,Dec-07-2018 11:02:07 am EST,Dec-08-2018 9:05:55 am EST
jessie.telesfor@gatech.edu,problem1,Dec-09-2018 3:59:33 pm EST,Dec-09-2018 7:34:55 pm EST
chelsea.dilann@gatech.edu,problem1,Dec-09-2018 8:55:36 am EST,Dec-09-2018 9:36:59 pm EST
chris.jonithan@gmail.com,problem1,Dec-08-2018 10:24:16 am EST,Dec-08-2018 2:16:40 pm EST
deandre.jazzabella@gmail.com,problem1,Dec-10-2018 9:27:16 am EST,Dec-10-2018 9:37:25 pm EST
stanley.denaly@gmail.com,problem1,Dec-10-2018 11:11:30 am EST,Dec-10-2018 2:33:39 pm EST
daniel.raihan@gmail.com,problem1,Dec-06-2018 1:40:51 pm EST,Dec-06-2018 8:06:23 pm EST
jayson.kineta@gatech.edu,problem1,Dec-10-2018 6:59:58 pm EST,Dec-11-2018 12:11:12 am EST
juanita.esiah@gmail.com,problem1,Dec-09-2018 5:19:34 pm EST,Dec-09-2018 6:41:08 pm EST
robert.tolisha@gatech.edu,problem1,Dec-08-2018 9:06:09 am EST,Dec-08-2018 11:48:35 am EST
aaron.kyerra@foxmail.com,problem1,Dec-08-2018 9:54:43 am EST,Dec-08-2018 11:09:00 am EST
eric.sridevi@hotmail.com,problem1,Dec-08-2018 10:25:10 am EST,Dec-08-2018 1:00:34 pm EST
drew.artice@gmail.com,problem1,Dec-09-2018 1:54:18 pm EST,Dec-09-2018 9:00:50 pm EST
darlene.eudon@gmail.com,problem1,Dec-10-2018 6:08:30 pm EST,Dec-10-2018 7:31:41 pm EST
patricia.vernell@gmail.com,problem1,Dec-08-2018 11:37:53 am EST,Dec-08-2018 10:52:14 pm EST
michael.johnjack@gmail.com,problem1,Dec-07-2018 8:27:18 pm EST,Dec-07-2018 11:00:06 pm EST
devon.jayion@gmail.com,problem1,Dec-09-2018 10:49:07 pm EST,Dec-10-2018 12:50:17 am EST
george.kayleeanna@gmail.com,problem1,Dec-06-2018 7:58:08 pm EST,Dec-07-2018 12:42:32 am EST
jason.lovett@outlook.com,problem1,Dec-08-2018 3:33:14 pm EST,Dec-09-2018 2:33:52 pm EST
barrett.wayland@gmail.com,problem1,Dec-08-2018 7:43:48 pm EST,Dec-09-2018 12:10:26 am EST
lamar.rinya@yahoo.com,problem1,Dec-09-2018 1:37:57 pm EST,Dec-09-2018 2:12:25 pm EST
paul.jawaski@gmail.com,problem1,Dec-08-2018 8:05:42 am EST,Dec-08-2018 10:43:52 am EST
karen.adnrew@google.com,problem1,Dec-10-2018 1:20:37 pm EST,Dec-11-2018 11:59:52 am EST
winston.wymon@gmail.com,problem1,Dec-08-2018 1:40:20 pm EST,Dec-08-2018 7:45:57 pm EST
sean.henrene@gmail.com,problem1,Dec-08-2018 9:31:09 am EST,Dec-08-2018 11:31:26 am EST
ben.zaida@gatech.edu,problem1,Dec-10-2018 11:06:34 am EST,Dec-10-2018 3:22:58 pm EST
jewell.av@qq.com,problem1,Dec-08-2018 6:53:09 pm EST,Dec-08-2018 7:50:58 pm EST
crystal.chakayla@gmail.com,problem1,Dec-10-2018 3:13:22 pm EST,Dec-10-2018 10:51:07 pm EST
nancy.quaniya@hotmail.com,problem1,Dec-08-2018 2:10:23 pm EST,Dec-08-2018 8:54:40 pm EST
harry.shiane@e.ntu.edu.sg,problem1,Dec-08-2018 1:06:29 pm EST,Dec-09-2018 12:34:02 am EST
sheila.vananh@gmail.com,problem1,Dec-08-2018 10:46:51 am EST,Dec-08-2018 3:01:48 pm EST
leonard.fidensio@valensdatalabs.com,problem1,Dec-07-2018 11:44:17 am EST,Dec-07-2018 4:10:14 pm EST
hattie.gabriella@gmail.com,problem1,Dec-10-2018 9:12:51 am EST,Dec-10-2018 12:37:29 pm EST
payton.michoel@gmail.com,problem1,Dec-07-2018 12:00:58 pm EST,Dec-07-2018 12:48:08 pm EST
katelyn.sala@hotmail.com,problem1,Dec-08-2018 8:38:03 am EST,Dec-08-2018 8:26:48 pm EST
harry.narsiso@gmail.com,problem1,Dec-08-2018 11:37:26 am EST,Dec-08-2018 4:00:34 pm EST
michael.alaynia@gatech.edu,problem1,Dec-08-2018 4:41:00 pm EST,Dec-09-2018 11:05:40 am EST
stacie.swadha@gmail.com,problem1,Dec-09-2018 2:24:38 pm EST,Dec-09-2018 6:12:35 pm EST
ethel.gordon@uoregon.edu,problem1,Dec-07-2018 12:20:02 pm EST,Dec-07-2018 3:07:08 pm EST
henry.wyomia@gmail.com,problem1,Dec-08-2018 2:01:09 pm EST,Dec-08-2018 6:07:57 pm EST
bonita.keneasha@gatech.edu,problem1,Dec-06-2018 12:02:15 pm EST,Dec-06-2018 1:21:09 pm EST
audrey.khushbu@gmail.com,problem1,Dec-08-2018 11:38:47 am EST,Dec-08-2018 12:52:56 pm EST
dana.ashliegh@gatech.edu,problem1,Dec-09-2018 1:58:41 pm EST,Dec-09-2018 6:41:37 pm EST
bryan.vancy@gmail.com,problem1,Dec-10-2018 8:05:47 pm EST,Dec-11-2018 11:09:40 pm EST
edwin.dakai@gmail.com,problem1,Dec-08-2018 11:55:23 am EST,Dec-08-2018 4:16:43 pm EST
franklin.ginnette@gmail.com,problem1,Dec-10-2018 5:02:31 pm EST,Dec-10-2018 7:38:10 pm EST
ara.dagny@outlook.com,problem1,Dec-08-2018 8:47:54 am EST,Dec-08-2018 11:27:27 am EST
dominic.lexanni@gmail.com,problem1,Dec-07-2018 5:52:04 pm EST,Dec-07-2018 10:37:02 pm EST
jenae.torrence@gatech.edu,problem1,Dec-08-2018 6:25:20 am EST,Dec-08-2018 2:23:15 pm EST
ashley.zadiel@gmail.com,problem1,Dec-08-2018 12:10:59 pm EST,Dec-08-2018 5:10:12 pm EST
hubert.kezlyn@yandex.ru,problem1,Dec-10-2018 8:57:41 am EST,Dec-10-2018 1:22:17 pm EST
ron.mariadelosangel@gmail.com,problem1,Dec-07-2018 5:55:32 pm EST,Dec-07-2018 5:31:30 pm EST
